hospital_id,name,address,status,ownership_information,city_id
20533301,KINDRED HOSPITAL - SOUTH FLORIDA - FT LAUDERDALE,1516 E LAS OLAS BLVD,OPEN,PROPRIETARY,1840014236
20633020,KINDRED HOSPITAL - SOUTH FLORIDA - HOLLYWOOD,1859 VAN BUREN ST,OPEN,PROPRIETARY,1840015144
20732751,LA AMISTAD RESIDENTIAL TREATMENT CENTER,1650 PARK AVE N,OPEN,PROPRIETARY,1840015964
20932055,LAKE CITY MEDICAL CENTER,340 NW COMMERCE DR,OPEN,PROPRIETARY,1840015029
35732060,LAKE CITY MEDICAL CENTER SUWANNEE CAMPUS,1100 SW 11TH ST,OPEN,PROPRIETARY,1840015929
21433805,LAKELAND REGIONAL MEDICAL CENTER,1324 LAKELAND HILLS BLVD,OPEN,NON-PROFIT,1840015108
21633430,LAKESIDE MEDICAL CENTER,39200 HOOKER HWY,OPEN,NON-PROFIT,1840014206
21734202,LAKEWOOD RANCH MEDICAL CENTER,8330 LAKEWOOD RANCH BLVD,OPEN,PROPRIETARY,1840014173
178334109,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,1285 CREEKSIDE BLVD E,OPEN,PROPRIETARY,1840015131
21833770,LARGO MEDICAL CENTER,201 14TH ST SW,OPEN,PROPRIETARY,1840015114
21933774,LARGO MEDICAL CENTER - INDIAN ROCKS,2025 INDIAN ROCKS RD,OPEN,PROPRIETARY,1840015114
22033143,LARKIN COMMUNITY HOSPITAL,7031 SW 62ND AVE,OPEN,PROPRIETARY,1840016006
17333021,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,1201 N 37TH AVE,OPEN,PROPRIETARY,1840015144
30133012,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,1475 W 49TH PL,OPEN,PROPRIETARY,1840015157
22134950,LAWNWOOD REGIONAL MEDICAL CENTER AND HEART INSTITUTE,1700 S 23RD ST,OPEN,PROPRIETARY,1840014178
22233901,LEE MEMORIAL HOSPITAL,2776 CLEVELAND AVE,OPEN,NON-PROFIT,1840014226
22733936,LEHIGH REGIONAL MEDICAL CENTER,1500 LEE BLVD,OPEN,PROPRIETARY,1840014220
22834748,LIFESTREAM BEHAVIORAL CENTER INC,2020 TALLY RD,OPEN,NON-PROFIT,1840015083
22933040,LOWER KEYS MEDICAL CENTER,5900 COLLEGE RD,OPEN,PROPRIETARY,1840015161
23032340,MADISON COUNTY MEMORIAL HOSPITAL,224 NW CRANE AVE,CLOSED,NON-PROFIT,1840015917
23534208,MANATEE MEMORIAL HOSPITAL,206 2ND ST E,OPEN,PROPRIETARY,1840014173
23733070,MARINERS HOSPITAL,91500 OVERSEAS HWY,OPEN,NON-PROFIT,1840014252
24032224,MAYO CLINIC,4500 SAN PABLO RD,OPEN,NON-PROFIT,1840015031
24334695,MEASE COUNTRYSIDE HOSPITAL,3231 MCMULLEN BOOTH RD,OPEN,NON-PROFIT,1840015975
24534698,MEASE DUNEDIN HOSPITAL,601 MAIN ST,OPEN,NON-PROFIT,1840014144
24634655,MEDICAL CENTER OF TRINITY,9330 SR 54,OPEN,PROPRIETARY,1840029012
24734652,MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS,5637 MARINE PKWY,OPEN,PROPRIETARY,1840015102
43932935,MELBOURNE REGIONAL MEDICAL CENTER,250 N WICKHAM RD,OPEN,PROPRIETARY,1840015960
25032216,MEMORIAL HOSPITAL JACKSONVILLE,3625 UNIVERSITY BLVD S,OPEN,PROPRIETARY,1840015031
25133029,MEMORIAL HOSPITAL MIRAMAR,1901 SW 172ND AVE,OPEN,NON-PROFIT,1840015137
25633024,MEMORIAL HOSPITAL PEMBROKE,7800 SHERIDAN ST,OPEN,NON-PROFIT,1840015141
25733028,MEMORIAL HOSPITAL WEST,703 N FLAMINGO RD,OPEN,NON-PROFIT,1840015141
25933021,MEMORIAL REGIONAL HOSPITAL,3501 JOHNSON ST,OPEN,NON-PROFIT,1840015144
26133021,MEMORIAL REGIONAL HOSPITAL SOUTH,3600 WASHINGTON ST,OPEN,NON-PROFIT,1840015144
26233133,MERCY HOSPITAL,3663 S MIAMI AVE,OPEN,PROPRIETARY,1840015149
26833756,MORTON PLANT HOSPITAL,300 PINELLAS ST,OPEN,NON-PROFIT,1840015110
27034652,MORTON PLANT NORTH BAY HOSPITAL,6600 MADISON ST,OPEN,NON-PROFIT,1840015102
27333140,MOUNT SINAI MEDICAL CENTER,4300 ALTON RD,OPEN,NON-PROFIT,1840015150
78634102,NAPLES COMMUNITY HOSPITAL,350 7TH ST N,OPEN,NON-PROFIT,1840015131
27734110,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,11190 HEALTHPARK BLVD,OPEN,NON-PROFIT,1840015131
82232827,NEMOURS CHILDREN'S HOSPITAL FLORIDA,6535 NEMOURS PKWY,OPEN,NON-PROFIT,1840015099
26633155,NICKLAUS CHILDREN'S HOSPITAL,3100 SW 62ND AVE,OPEN,NON-PROFIT,1840015149
27832605,NORTH FLORIDA REGIONAL MEDICAL CENTER,6500 NEWBERRY RD,OPEN,PROPRIETARY,1840014022
35932091,NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS,922 E CALL ST,OPEN,PROPRIETARY,1840015940
27932539,NORTH OKALOOSA MEDICAL CENTER,151 E REDSTONE AVE,OPEN,PROPRIETARY,1840015007
36933543,NORTH TAMPA BEHAVIORAL HEALTH,29910 SR 56,OPEN,PROPRIETARY,1840014118
28432063,NORTHEAST FLORIDA STATE HOSPITAL,7487 S STATE RD 121,OPEN,NON-PROFIT,1840015921
28732428,NORTHWEST FLORIDA COMMUNITY HOSPITAL,1360 BRICKYARD RD,OPEN,PROPRIETARY,1840015015
28833063,NORTHWEST MEDICAL CENTER,2801 N STATE RD 7,OPEN,PROPRIETARY,1840015999
28934613,OAK HILL HOSPITAL,11375 CORTEZ BLVD,OPEN,PROPRIETARY,1840014112
29034474,OCALA REGIONAL MEDICAL CENTER,1431 SW 1ST AVE,OPEN,PROPRIETARY,1840015067
29232073,ORANGE PARK MEDICAL CENTER,2001 KINGSLEY AVE,OPEN,PROPRIETARY,1840017206
15534761,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,10000 W COLONIAL DR,OPEN,NON-PROFIT,1840015098
8632819,ORLANDO HEALTH DR P PHILLIPS HOSPITAL,9400 TURKEY LAKE RD,OPEN,NON-PROFIT,1840015099
196784566,ORLANDO HEALTH HORIZON WEST HOSPITAL,17000 W PORTER RD,OPEN,NON-PROFIT,1840015965
29332806,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,52 W UNDERWOOD ST,OPEN,NON-PROFIT,1840015099
36834711,ORLANDO HEALTH SOUTH LAKE HOSPITAL,1900 DON WICKHAM DR,OPEN,NON-PROFIT,1840015080
37332750,ORLANDO HEALTH SOUTH SEMINOLE HOSPITAL,555 W STATE RD 434,OPEN,NON-PROFIT,1840015957
29834741,OSCEOLA REGIONAL MEDICAL CENTER,700 W OAK ST,OPEN,PROPRIETARY,1840015109
178432765,OVIEDO MEDICAL CENTER,8300 RED BUG LAKE RD,OPEN,PROPRIETARY,1840015089
29932907,PALM BAY HOSPITAL,1425 MALABAR RD NE,OPEN,NON-PROFIT,1840015094
30033410,PALM BEACH GARDENS MEDICAL CENTER,3360 BURNS RD,OPEN,PROPRIETARY,1840015125
193632796,PALM POINT BEHAVIORAL HEALTH,2355 TRUMAN SCARBOROUGH WAY,OPEN,PROPRIETARY,1840015962
6934240,PAM SPECIALTY HOSPITAL OF SARASOTA,6150 EDGELAKE DR,OPEN,PROPRIETARY,1840015988
30833908,PARK ROYAL HOSPITAL,9241 PARK ROYAL DR,OPEN,PROPRIETARY,1840014226
30932796,PARRISH MEDICAL CENTER,951 N WASHINGTON AVE,OPEN,NON-PROFIT,1840015962
31534114,PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER,8300 COLLIER BLVD,OPEN,PROPRIETARY,1840015131
31634119,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,6101 PINE RIDGE RD,OPEN,PROPRIETARY,1840015131
36034758,POINCIANA MEDICAL CENTER,325 CYPRESS PKWY,OPEN,PROPRIETARY,1840015109
32232177,PUTNAM COMMUNITY MEDICAL CENTER,611 ZEAGLER DR,OPEN,PROPRIETARY,1840015062
32334972,RAULERSON HOSPITAL,1796 HWY 441 NORTH,OPEN,PROPRIETARY,1840015118
32734667,REGIONAL MEDICAL CENTER BAYONET POINT,14000 FIVAY RD,OPEN,PROPRIETARY,1840014115
32832541,THE REHABILITATION INSTITUTE OF NORTHWEST FLORIDA,996 AIRPORT RD,OPEN,PROPRIETARY,1840015008
32932216,RIVER POINT BEHAVIORAL HEALTH,6300 BEACH BLVD,OPEN,PROPRIETARY,1840015031
44032955,ROCKLEDGE REGIONAL MEDICAL CENTER,110 LONGWOOD AVE,OPEN,PROPRIETARY,1840015095
33632570,SANTA ROSA MEDICAL CENTER,6002 BERRYHILL RD,OPEN,PROPRIETARY,1840015006
33734239,SARASOTA MEMORIAL HOSPITAL,1700 S TAMIAMI TRL,OPEN,NON-PROFIT,1840015988
16532901,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,101 E FLORIDA AVE,OPEN,PROPRIETARY,1840015960
33932958,SEBASTIAN RIVER MEDICAL CENTER,13695 US HIGHWAY 1,OPEN,PROPRIETARY,1840015984
35832117,SELECT SPECIALTY HOSPITAL - DAYTONA BEACH,301 MEMORIAL MEDICAL PARKWAY,OPEN,PROPRIETARY,1840015068
34232803,SELECT SPECIALTY HOSPITAL - ORLANDO - NORTH CAMPUS,2250 BEDFORD RD,OPEN,PROPRIETARY,1840015099
34332809,SELECT SPECIALTY HOSPITAL - ORLANDO - SOUTH CAMPUS,5579 S ORANGE AVE,OPEN,PROPRIETARY,1840015099
34532401,SELECT SPECIALTY HOSPITAL - PANAMA CITY,615 N BONITA AVE,OPEN,PROPRIETARY,1840015034
34032308,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,1554 SURGEONS DR,OPEN,PROPRIETARY,1840015913
34132608,SELECT SPECIALTY HOSPITAL GAINESVILLE,"1600 SW ARCHER RD, 5TH FLOOR",OPEN,PROPRIETARY,1840014022
34632504,SELECT SPECIALTY HOSPITAL PENSACOLA,7000 COBBLE CREEK DR,OPEN,PROPRIETARY,1840015005
35933905,SELECT SPECIALTY HOSPITAL - FORT MYERS,3050 CHAMPION RING RD,OPEN,PROPRIETARY,1840014226
34733128,SELECT SPECIALTY HOSPITAL - MIAMI,955 NW 3RD ST,OPEN,PROPRIETARY,1840015149
36133016,SELECT SPECIALTY HOSPITAL - MIAMI LAKES,14001 NW 82ND AVE,OPEN,PROPRIETARY,1840017275
36233573,SOUTH BAY HOSPITAL,4016 SUN CITY CENTER BLVD,OPEN,PROPRIETARY,1840001841
36433563,SOUTH FLORIDA BAPTIST HOSPITAL,301 N ALEXANDER ST,OPEN,NON-PROFIT,1840015115
36633034,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,18680 SW 376TH ST,OPEN,NON-PROFIT,1840014250
36733025,SOUTH FLORIDA STATE HOSPITAL,800 E CYPRESS DR,OPEN,NON-PROFIT,1840015141
36933143,SOUTH MIAMI HOSPITAL,6200 SW 73RD ST,OPEN,NON-PROFIT,1840015149
37433012,SOUTHERN WINDS,4225 W 20TH AVE,OPEN,PROPRIETARY,1840015157
37734609,SPRINGBROOK HOSPITAL,7007 GROVE RD,OPEN,PROPRIETARY,1840014112
38033311,ST ANTHONY'S REHABILITATION HOSPITAL,3487 NW 30TH ST,OPEN,NON-PROFIT,1840015145
38133161,ST CATHERINE'S REHABILITATION HOSPITAL,1050 NE 125TH ST,OPEN,NON-PROFIT,1840015154
38233018,ST CATHERINE'S WEST REHABILITATION HOSPITAL,8850 NW 122ND ST,OPEN,NON-PROFIT,1840015158
38533607,ST JOSEPHS HOSPITAL,3001 W MARTIN LUTHER KING JR BLVD,OPEN,NON-PROFIT,1840015982
38733607,ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER,4918 HABANA AVE,OPEN,NON-PROFIT,1840015982
38833558,ST JOSEPHS HOSPITAL NORTH,4211 VAN DYKE RD,OPEN,NON-PROFIT,1840014156
36533578,ST JOSEPHS HOSPITAL SOUTH,6901 SIMMONS LOOP,OPEN,NON-PROFIT,1840014158
39133407,ST MARY'S MEDICAL CENTER,901 45TH ST,OPEN,PROPRIETARY,1840015993
7033134,STEWARD CORAL GABLES HOSPITAL,3100 S DOUGLAS RD,OPEN,PROPRIETARY,1840015147
28233313,STEWARD FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,5000 W OAKLAND PARK BLVD,OPEN,PROPRIETARY,1840015145
17133013,STEWARD HIALEAH HOSPITAL,651 E 25TH ST,OPEN,PROPRIETARY,1840015157
28133150,STEWARD NORTH SHORE MEDICAL CENTER,1100 NW 95TH ST,OPEN,PROPRIETARY,1840015149
30233016,STEWARD PALMETTO GENERAL HOSPITAL,2001 W 68TH ST,OPEN,PROPRIETARY,1840015157
23634210,SUNCOAST BEHAVIORAL HEALTH CENTER,4480 51ST ST W,OPEN,PROPRIETARY,1840014173
39632308,TALLAHASSEE MEMORIAL HOSPITAL,1300 MICCOSUKEE RD,OPEN,NON-PROFIT,1840015913
39833606,TAMPA GENERAL HOSPITAL,1 TAMPA GENERAL CIR,OPEN,NON-PROFIT,1840015982
41734474,THE VINES HOSPITAL,3130 SW 27TH AVE,OPEN,PROPRIETARY,1840015067
40632578,TWIN CITIES HOSPITAL,2190 HWY 85 N,OPEN,PROPRIETARY,1840015009
196784567,UCF LAKE NONA MEDICAL CENTER,6700 LAKE NONA BLVD,OPEN,PROPRIETARY,1840015099
35332209,UF HEALTH JACKSONVILLE,655 W 8TH ST,OPEN,NON-PROFIT,1840015031
22434748,UF HEALTH LEESBURG HOSPITAL,600 E DIXIE AVE,OPEN,NON-PROFIT,1840015083
196784275,UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER,700 N PALMETTO ST,OPEN,NON-PROFIT,1840015083
174932218,UF HEALTH NORTH,15255 MAX LEGGETT PARKWAY,OPEN,NON-PROFIT,1840015031
196784232,UF HEALTH REHAB HOSPITAL,2708 SW ARCHER RD,OPEN,PROPRIETARY,1840014022
35032610,UF HEALTH SHANDS HOSPITAL,1600 SW ARCHER RD,OPEN,NON-PROFIT,1840014022
79632606,UF HEALTH SHANDS PSYCHIATRIC HOSPITAL,4101 NW 89TH BLVD,OPEN,NON-PROFIT,1840014022
41632159,UF HEALTH THE VILLAGES HOSPITAL,1451 EL CAMINO REAL,OPEN,NON-PROFIT,1840014065
40732826,UNIVERSITY BEHAVIORAL CENTER,2500 DISCOVERY DR,OPEN,PROPRIETARY,1840015099
187833136,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS - BASCOM PALMER EYE INST,900 NW 17TH ST,OPEN,NON-PROFIT,1840015149
41233136,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS - SYLVESTER COMPREHENSIVE,1475 NW 12TH AVE,OPEN,NON-PROFIT,1840015149
41033136,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS - UHEALTH TOWER,1400 NW 12TH AVE,OPEN,NON-PROFIT,1840015149
41334285,VENICE REGIONAL BAYFRONT HEALTH,540 THE RIALTO,OPEN,PROPRIETARY,1840015989
41532940,VIERA HOSPITAL,8745 N WICKHAM RD,OPEN,NON-PROFIT,1840015960
41832216,WEKIVA SPRINGS,3947 SALISBURY RD,OPEN,PROPRIETARY,1840015031
41933414,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,OPEN,PROPRIETARY,1840018311
42033428,WEST BOCA MEDICAL CENTER,21644 STATE RD 7,OPEN,PROPRIETARY,1840014207
42232514,WEST FLORIDA HOSPITAL,8383 N DAVIS HWY,OPEN,PROPRIETARY,1840015005
42333155,WEST GABLES REHABILITATION HOSPITAL,2525 SW 75TH AVE,OPEN,PROPRIETARY,1840015149
42433196,WEST KENDALL BAPTIST HOSPITAL,9555 SW 162ND AVE,OPEN,NON-PROFIT,1840015149
42534474,WEST MARION COMMUNITY HOSPITAL,1431 SW 1ST AVE,OPEN,PROPRIETARY,1840015067
43133324,WESTSIDE REGIONAL MEDICAL CENTER,8201 W BROWARD BLVD,OPEN,PROPRIETARY,1840015142
43234113,THE WILLOUGH AT NAPLES,9001 TAMIAMI TRL E,OPEN,PROPRIETARY,1840015131
43333764,WINDMOOR HEALTHCARE OF CLEARWATER,11300 US HWY 19 N,OPEN,PROPRIETARY,1840015110
43433881,WINTER HAVEN HOSPITAL,200 AVE F NE,OPEN,NON-PROFIT,1840015970
32533880,WINTER HAVEN WOMEN'S HOSPITAL,101 AVE O SE,OPEN,NON-PROFIT,1840015970
81832207,WOLFSON CHILDREN'S HOSPITAL,800 PRUDENTIAL DR,OPEN,NON-PROFIT,1840015031
8130701,ADVENTHEALTH GORDON,1035 RED BUD ROAD,OPEN,NON-PROFIT,1840013596
87330705,ADVENTHEALTH MURRAY,"707 OLD DALTON ELLIJAY ROAD, PO BOX 1406",OPEN,NOT AVAILABLE,1840014648
3531513,APPLING HOSPITAL,163 E TOLLISON STREET,OPEN,GOVERNMENT - LOCAL,1840013850
19131210,ATRIUM HEALTH NAVICENT REHABILITATION HOSPITAL,3351 NORTHSIDE DRIVE,OPEN,NON-PROFIT,1840043455
87031201,ATRIUM HEALTH NAVICENT THE MEDICAL CENTER,777 HEMLOCK STREET,OPEN,NON-PROFIT,1840043455
87230912,AU MEDICAL CENTER,1120 15TH STREET,OPEN,GOVERNMENT - STATE,1840029462
3631510,BACON COUNTY HOSPITAL,302 SOUTH WAYNE STREET,OPEN,NON-PROFIT,1840013863
82731014,BLECKLEY MEMORIAL HOSPITAL,145 PEACOCK STREET,OPEN,NOT AVAILABLE,1840014890
3931643,BROOKS COUNTY HOSPITAL,903 N COURT STREET,OPEN,NON-PROFIT,1840014995
4030830,BURKE MEDICAL CENTER,351 SOUTH LIBERTY STREET,OPEN,PROPRIETARY,1840015742
1330439,CANDLER COUNTY HOSPITAL,400 CEDAR STREET,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840014896
84031412,CANDLER HOSPITAL,5353 REYNOLDS STREET,OPEN,NOT AVAILABLE,1840015830
84430546,CHATUGE REGIONAL HOSPITAL,110 S MAIN STREET,OPEN,NOT AVAILABLE,1840014645
15630742,CHI MEMORIAL HOSPITAL - GEORGIA,100 GROSS CRESCENT CIRCLE,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840013554
82830342,CHILDREN'S HEALTHCARE OF ATLANTA AT SCOTTISH RITE,1001 JOHNSON FERRY ROAD,OPEN,NON-PROFIT,1840013660
84931634,CLINCH MEMORIAL HOSPITAL,1050 VALDOSTA HIGHWAY,OPEN,NOT AVAILABLE,1840014984
82931405,COASTAL BEHAVIORAL HEALTH,633 STEPHENSON AVENUE,CLOSED,NOT AVAILABLE,1840015830
13531406,COASTAL HARBOR TREATMENT CENTER,1150 CORNELL AVE,OPEN,PROPRIETARY,1840015830
7831533,"COFFEE REGIONAL MEDICAL CENTER, INC",1101 OCILLA ROAD,OPEN,NON-PROFIT,1840014946
11831768,COLQUITT REGIONAL MEDICAL CENTER,"3131 THOMASVILLE HWY, PO BOX 40",OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840014977
89531901,"COLUMBUS SPECIALTY HOSPITAL, INC",616 19TH STREEET,OPEN,PROPRIETARY,1840014887
85431015,CRISP REGIONAL HOSPITAL,902 7TH STREET NORTH,OPEN,NOT AVAILABLE,1840014934
18830909,DOCTORS HOSPITAL,3651 WHEELER ROAD,OPEN,PROPRIETARY,1840029462
85631023,DODGE COUNTY HOSPITAL,901 GRIFFIN AVE,OPEN,GOVERNMENT - LOCAL,1840013829
4339845,DONALSONVILLE HOSPITAL INC,102 HOSPITAL CIR,OPEN,NON-PROFIT,1840014997
10831750,DORMINY MEDICAL CENTER,"200 PERRY HOUSE ROAD, BOX 1447",OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840013855
19930906,EAST CENTRAL REGIONAL HOSPITAL,3405 MIKE PADGETT HWY,OPEN,GOVERNMENT - STATE,1840029462
10930458,EAST GEORGIA REGIONAL MEDICAL CENTER,1499 FAIR ROAD,OPEN,PROPRIETARY,1840015801
10531329,EFFINGHAM HEALTH SYSTEM,459 GA HIGHWAY 119 SOUTH,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840015803
7930635,ELBERT MEMORIAL HOSPITAL,4 MEDICAL DRIVE,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840013651
8030401,EMANUEL MEDICAL CENTER,117 KITE ROAD,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840015787
83030033,EMORY DECATUR HOSPITAL,2701 N DECATUR ROAD,OPEN,NON-PROFIT,1840014777
21730058,EMORY HILLANDALE HOSPITAL,2801 DEKALB MEDICAL PARKWAY,OPEN,NON-PROFIT,1840015644
22730097,EMORY JOHNS CREEK HOSPITAL,6325 HOSPITAL PARKWAY,OPEN,NON-PROFIT,1840014742
13630030,EMORY LONG TERM ACUTE CARE,450 NORTH CANDLER STREET,OPEN,NON-PROFIT,1840014777
86030084,EMORY UNIV HOSPITAL - EMORY UNIV ORTHO AND SPINE,1455 MONTREAL ROAD,CLOSED,NOT AVAILABLE,1840013701
86130308,EMORY UNIVERSITY HOSPITAL MIDTOWN,550 PEACHTREE STREET NE,OPEN,GOVERNMENT - STATE,1840013660
86330080,EMORY UNIVERSITY HOSPITAL SMYRNA,3949 SOUTH COBB DRIVE,CLOSED,NOT AVAILABLE,1840015634
24431404,ENCOMPASS HEALTH REHAB HOSPITAL OF SAVANNAH,6510 SEAWRIGHT DRIVE,OPEN,PROPRIETARY,1840015830
196784569,ENCOMPASS HEALTH REHABILITATION HOSPITAL CUMMING,1165 SANDERS ROAD,OPEN,NOT AVAILABLE,1840014712
10030417,EVANS MEMORIAL HOSPITAL,200 N RIVER STREET,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840014910
11231021,FAIRVIEW PARK HOSPITAL,200 INDUSTRIAL BOULEVARD,OPEN,PROPRIETARY,1840013813
8230513,FANNIN REGIONAL HOSPITAL,2855 OLD HIGHWAY 5 NORTH,OPEN,PROPRIETARY,1840013551
5431063,FLINT RIVER COMMUNITY HOSPITAL,"509 SUMTER STREET, PO BOX 770",OPEN,PROPRIETARY,1840014898
14330165,FLOYD MEDICAL CENTER,"304 TURNER MCCALL BLVD, PO BOX 233",OPEN,NON-PROFIT,1840014681
18631406,GEORGIA REGIONAL HOSP SAVANNAH,1915 EISENHOWER DRIVE,OPEN,GOVERNMENT - STATE,1840015830
3130034,GEORGIA REGIONAL HOSPITAL ATLANTA,3073 PANTHERSVILLE ROAD,OPEN,GOVERNMENT - STATE,1840014777
6531728,GRADY GENERAL HOSPITAL,1155 5TH STREET SE,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840013900
17930303,GRADY MEMORIAL HOSPITAL,80 JESSE HILL JR DRIVE SE,OPEN,NON-PROFIT,1840013660
3331602,GREENLEAF CENTER,2209 PINEVIEW DRIVE,OPEN,NOT AVAILABLE,1840015894
89630535,HABERSHAM COUNTY MEDICAL CTR,541 HISTORIC HIGHWAY 441 NORTH,OPEN,GOVERNMENT - LOCAL,1840014662
83130720,HAMILTON MEDICAL CENTER,1200 MEMORIAL DRIVE,OPEN,NOT AVAILABLE,1840014651
3830110,HIGGINS GENERAL HOSPITAL,200 ALLEN MEMORIAL DRIVE,OPEN,NON-PROFIT,1840013715
83331093,HOUSTON MEDICAL CENTER,1601 WATSON BOULEVARD,OPEN,NOT AVAILABLE,1840015800
4531774,IRWIN COUNTY HOSPITAL,710 N IRWIN AVENUE,OPEN,GOVERNMENT - LOCAL,1840014950
4631064,JASPER MEMORIAL HOSPITAL,898 COLLEGE STREET,OPEN,NON-PROFIT,1840014832
9731539,JEFF DAVIS HOSPITAL,163 SOUTH TALLAHASSEE STREET,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840014937
8630434,JEFFERSON HOSPITAL,1067 PEACHTREE ST,OPEN,GOVERNMENT - LOCAL,1840015735
4930442,JENKINS COUNTY MEDICAL CENTER,931 EAST WINTHROPE AVENUE,OPEN,PROPRIETARY,1840014867
89431792,JOHN D ARCHBOLD MEMORIAL HOSPITAL,915 GORDON AVENUE AND MIMOSA DRIVE,OPEN,NOT AVAILABLE,1840015893
83430092,LAKEVIEW BEHAVIORAL HEALTH SYSTEM,1 TECHNOLOGY PARKWAY SOUTH,OPEN,NOT AVAILABLE,1840014744
86730606,"LANDMARK HOSPITAL OF ATHENS, LLC",775 SUNSET DRIVE,OPEN,PROPRIETARY,1840029463
24231405,LANDMARK HOSPITAL OF SAVANNAH,800 E 68TH STREET,OPEN,PROPRIETARY,1840015830
6731313,LIBERTY REGIONAL MEDICAL CENTER,462 E G MILES PARKWAY,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840014931
87739823,LIFEBRITE COMMUNITY HOSPITAL OF EARLY,11740 COLUMBIA STREET,OPEN,NOT AVAILABLE,1840013872
20630909,LIGHTHOUSE CARE CENTER OF AUGUSTA,3100 PERIMETER PARKWAY,OPEN,PROPRIETARY,1840029462
3030428,"LOWER OCONEE COMMUNITY HOSPITAL, INC",111 NORTH 3RD STREET,OPEN,NON-PROFIT,1840013833
89831008,MEDICAL CENTER OF PEACH COUNTY - NAVICENT HEALTH,1960 HIGHWAY 247 CONNECTOR,OPEN,NON-PROFIT,1840013820
89730474,MEMORIAL HEALTH MEADOWS HOSPITAL,1 MEADOWS PARKWAY,OPEN,NOT AVAILABLE,1840015820
331404,MEMORIAL HEALTH UNIVERSITY MEDICAL CENTER,4700 WATERS AVENUE,OPEN,NON-PROFIT,1840015830
12531717,MEMORIAL HOSPITAL AND MANOR,1500 E SHOTWELL STREET,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840013899
86831501,MEMORIAL SATILLA HEALTH,1900 TEBEAU STREET,OPEN,NOT AVAILABLE,1840015871
6331737,MILLER COUNTY HOSPITAL,209 N CUTHBERT STREET,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840014983
8931730,MITCHELL COUNTY HOSPITAL,90 STEPHENS STREET,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840013877
6031029,MONROE COUNTY HOSPITAL,88 MARTIN LUTHER KING JR DRIVE,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840013784
194530650,MORGAN MEDICAL CENTER,1740 LIONS CLUB ROAD,OPEN,NOT AVAILABLE,1840015676
195730525,MOUNTAIN LAKES MEDICAL CENTER,162 LEGACY POINT,OPEN,NOT AVAILABLE,1840014636
87431061,NAVICENT HEALTH BALDWIN,821 NORTH COBB STREET,OPEN,NOT AVAILABLE,1840014857
3730680,NORTHEAST GEORGIA MEDICAL CENTER BARROW,316 NORTH BROAD STREET,OPEN,PROPRIETARY,1840015623
84530533,NORTHEAST GEORGIA MEDICAL CENTER LUMPKIN,227 MOUNTAIN DRIVE,OPEN,GOVERNMENT - STATE,1840014672
83830501,"NORTHEAST GEORGIA MEDICAL CENTER, INC",743 SPRING STREET,OPEN,NOT AVAILABLE,1840013612
16230342,NORTHSIDE HOSPITAL,1000 JOHNSON FERRY ROAD NE,OPEN,NON-PROFIT,1840013660
182330115,NORTHSIDE HOSPITAL CHEROKEE,450 NORTHSIDE CHEROKEE BOULEVARD,OPEN,NON-PROFIT,1840014703
86430096,NORTHSIDE HOSPITAL DULUTH,3620 HOWELL FERRY ROAD,OPEN,NOT AVAILABLE,1840013675
